cell_idx,particle_id,x,y,z
111,69,122.473000,181.061005,105.655998
111,129,154.921997,131.300003,146.089005
111,141,162.347000,132.981003,143.955002
111,181,182.139999,131.362000,134.345001
111,223,168.919998,166.878006,178.957993
111,229,122.181999,140.839996,160.464005
111,258,130.479996,191.882004,180.311005
111,268,170.139999,108.987000,188.768005
111,332,189.585999,182.600998,128.080002
111,384,114.772003,188.035004,128.395004
111,392,195.718002,105.408997,179.987000
111,423,159.048996,139.966003,131.330002
111,453,181.175003,129.651001,143.505997
111,479,176.345001,178.679001,124.478996
111,483,198.255005,111.168999,135.729004
111,538,115.721001,163.968002,121.651001
111,542,120.303001,112.528999,157.647003
111,760,190.817001,100.546997,121.264000
111,772,132.587006,116.480003,111.001999
111,777,164.427002,132.880997,171.384995
111,789,139.966995,141.481003,107.045998
111,823,197.315002,107.628998,191.354996
111,829,152.848007,160.056000,122.697998
111,837,137.322006,184.876007,147.244003
111,859,145.046997,119.780998,102.162003
111,895,175.335007,197.647995,189.878006
111,906,145.399002,196.263000,107.978996
111,929,118.507004,100.744003,135.087997
111,932,154.294006,199.126007,127.890999
211,13,192.546005,148.380005,283.872009
211,77,141.218002,196.024994,239.522003
211,80,153.529999,135.992004,202.384003
211,155,100.985001,139.733994,293.895996
211,195,177.565002,184.783005,251.182007
211,219,157.863007,166.347000,232.169006
211,246,176.774994,137.001999,268.635010
211,262,110.771004,176.110992,263.304993
211,328,165.856995,124.712997,214.960999
211,382,173.578995,156.052002,226.695999
211,389,108.167999,192.985001,261.485992
211,397,127.431999,160.742996,236.903000
211,400,145.570007,100.441002,284.494995
211,456,113.335999,106.390999,240.388000
211,514,124.585999,159.384995,252.759003
211,539,188.936005,183.539993,242.298996
211,549,157.093002,108.617996,298.319000
211,560,127.990997,164.837997,231.427002
211,633,131.121002,192.343994,215.332993
211,641,179.703995,128.276993,252.546997
211,654,136.919006,148.615997,266.393005
211,711,111.433998,134.039001,236.113007
211,743,120.964996,162.285995,256.260986
211,833,192.164993,128.826004,282.927002
211,849,168.671005,159.119995,283.497986
211,878,184.462997,185.082001,209.192001
211,902,106.289001,111.402000,254.632996
211,923,124.224998,197.953003,259.763000
211,940,143.815002,111.092003,202.557999
211,982,105.700996,108.697998,264.583008
211,995,111.971001,101.822998,224.097000
211,1014,158.029999,135.304001,249.324005
21,807,175.283005,241.281006,77.292999
21,840,129.626999,206.477005,87.489998
21,879,126.277000,292.300995,41.414001
21,898,137.751999,281.218994,86.710999
21,922,187.449005,281.223999,62.330002
21,986,152.401993,280.600006,20.978001
21,1009,105.584999,225.138000,84.501999
21,1022,182.697006,212.669998,9.493000
21,67,176.740997,279.713989,80.237000
21,100,161.884995,292.459015,39.731998
21,122,128.294006,291.075012,43.903999
21,135,169.968994,222.007996,41.412998
21,191,194.279999,247.705994,76.093002
21,242,102.893997,224.645004,20.681000
21,291,116.055000,297.096008,4.719000
21,299,164.860001,280.381012,3.662000
21,318,161.757004,251.576004,84.331001
21,331,164.647995,219.190002,20.242001
21,365,156.188004,231.617004,13.095000
21,429,193.569000,212.882996,43.324001
21,465,131.037994,278.079010,80.616997
21,473,103.055000,217.406006,72.279999
21,484,191.966995,272.520996,27.322001
21,523,126.943001,224.794006,78.975998
21,541,133.186996,280.976990,25.459999
21,572,115.488998,219.585999,62.830002
21,576,112.578003,224.496002,8.759000
21,586,163.108002,208.203995,48.191002
21,609,160.828995,278.041992,28.452999
21,615,133.654007,278.809998,96.917999
21,656,139.212006,275.466003,98.086998
21,662,165.584000,251.570007,5.486000
21,686,125.489998,226.128998,26.867001
21,691,137.214996,293.638000,22.907000
21,692,140.876007,289.644989,57.806000
21,699,170.552994,230.593002,34.018002
21,705,104.011002,298.000000,62.122002
21,707,172.660995,205.839996,7.935000
21,738,132.227005,270.764008,27.794001
21,790,127.889999,205.623001,83.551003
121,776,148.569000,238.626999,169.417007
121,778,163.710999,285.187988,148.729004
121,814,182.677002,206.981003,104.845001
121,822,137.975998,256.196991,188.686005
121,1008,148.567001,287.904999,114.940002
121,3,183.626999,210.653000,129.026993
121,6,178.875000,299.420013,113.855003
121,51,142.936996,243.326996,190.434998
121,58,149.279999,261.092010,167.860001
121,65,171.779007,240.462997,188.444000
121,88,180.395996,227.130005,174.582993
121,152,198.054001,200.886002,162.914001
121,159,150.113007,229.371994,175.798004
121,164,106.335999,226.153000,125.815002
121,194,125.023003,211.671997,154.106995
121,244,142.518005,279.191010,119.183998
121,279,186.761993,214.705002,189.104996
121,285,126.462997,239.251999,132.406998
121,307,178.311005,257.471008,186.380997
121,326,182.632004,203.347000,110.851997
121,339,100.592003,222.199997,139.669006
121,350,113.543999,263.494995,126.996002
121,411,114.774002,231.848007,120.445000
121,489,193.039993,214.593994,151.522003
121,503,173.699997,276.421997,170.365997
121,520,178.171997,276.102997,162.514999
121,530,120.532997,207.705994,101.612999
121,534,175.936996,203.723007,119.823997
121,548,121.264000,207.576996,116.733002
121,566,118.419998,225.363998,193.662994
121,592,164.173996,245.778000,194.970001
121,599,166.455002,264.337006,149.617996
121,658,164.490997,296.316010,144.688004
121,668,179.255005,221.606995,115.831001
121,675,151.414001,296.640991,116.598000
121,687,123.978996,245.690002,173.203995
121,758,107.572998,262.876007,135.300003
221,992,134.772003,218.143005,276.703003
221,1017,100.280998,215.554001,294.829987
221,2,128.061996,224.901993,218.873993
221,26,193.697006,288.667999,257.109009
221,59,157.136002,263.855011,281.959991
221,89,174.776001,264.720001,289.731995
221,119,111.053001,218.369995,249.119003
221,150,174.830002,252.158997,289.283997
221,160,192.798004,270.078003,280.721008
221,170,150.606995,285.979004,206.987000
221,253,185.953995,285.531006,264.519012
221,260,107.963997,256.652008,209.067001
221,302,123.429001,266.708008,265.356995
221,303,157.798996,298.265015,260.977997
221,460,170.272995,215.673996,299.756989
221,487,136.281006,272.497009,251.173004
221,510,140.175003,288.250000,295.151001
221,571,165.985001,269.177002,218.317001
221,665,104.662003,202.906998,216.815994
221,676,121.699997,291.686005,258.941010
221,731,142.763000,248.751999,249.501999
221,737,150.544998,248.401001,271.334015
221,775,155.722000,249.658997,250.391006
221,802,149.414993,279.462006,274.019012
221,816,148.136002,218.878998,216.938004
221,831,186.199005,209.511993,289.992004
221,835,131.761993,240.031006,251.216995
221,865,133.535995,254.873001,219.904007
221,885,144.416000,297.135986,223.125000
221,946,142.395996,236.988998,244.279007
221,949,109.885002,287.549988,241.065994
221,959,121.814003,252.391998,224.990005
221,961,126.207001,202.897995,239.395996
221,963,102.851997,201.942993,251.332993
2,7,224.979996,8.527000,56.443001
2,34,249.389008,79.549004,97.001999
2,35,203.660995,52.445000,47.750000
2,97,233.626007,44.173000,2.928000
2,112,245.485992,25.392000,23.742001
2,165,223.867004,21.136000,20.239000
2,172,266.243011,26.341999,62.896000
2,196,217.389008,72.888000,6.693000
2,247,221.072998,25.443001,8.264000
2,259,297.072998,13.578000,70.546997
2,263,221.919006,71.855003,27.139999
2,282,293.337006,42.230999,84.391998
2,343,238.585999,61.655998,76.362999
2,439,287.277008,18.532000,57.438000
2,442,245.832001,23.972000,80.947998
2,468,259.528015,4.965000,32.164001
2,478,260.311005,16.159000,45.918999
2,495,258.584015,31.193001,1.680000
2,517,240.582993,10.688000,96.139000
2,605,265.450012,30.295000,36.363998
2,710,232.927002,33.537998,16.222000
2,717,220.421997,13.130000,64.014999
2,750,222.897003,0.664000,26.055000
2,800,249.132996,21.236000,58.701000
2,830,241.020004,4.937000,31.415001
2,842,219.496002,87.021004,2.356000
2,871,215.645996,87.556999,10.709000
2,901,260.613007,65.932999,34.806000
2,921,203.123001,42.458000,24.386000
2,926,230.494995,13.634000,54.771999
2,938,268.411011,98.954002,28.698000
2,965,261.152008,83.968002,60.749001
2,998,280.247986,61.050999,64.037003
102,918,221.350998,79.741997,131.332993
102,941,202.276993,66.778999,118.603996
102,974,237.789001,67.279999,161.399994
102,988,211.610001,72.367996,101.666000
102,999,231.317993,30.354000,195.100998
102,1019,274.884003,83.666000,188.496002
102,1,292.811005,85.402000,147.425995
102,28,267.622986,68.255997,177.054993
102,61,225.490997,83.223000,132.815994
102,62,253.929001,6.053000,115.224998
102,91,270.084015,11.260000,132.766006
102,124,274.093994,27.354000,101.963997
102,139,298.226990,56.383999,177.468002
102,180,230.261002,92.266998,156.401001
102,185,250.380005,60.473999,120.608002
102,190,267.131012,11.084000,193.641998
102,198,240.718002,64.779999,167.328995
102,270,203.901001,46.683998,164.384003
102,289,280.997986,57.306000,119.335999
102,309,298.519012,37.097000,157.798996
102,313,263.105988,94.204002,136.223007
102,346,264.390015,11.592000,123.945000
102,361,282.510010,94.638000,135.871994
102,364,240.078003,2.719000,173.406006
102,415,208.218994,65.722000,159.233002
102,417,272.812988,79.806000,172.156006
102,432,297.526001,88.748001,186.205994
102,443,283.980988,18.712999,116.882004
102,481,220.449997,71.234001,115.260002
102,513,223.511993,14.771000,163.423996
102,590,250.145996,3.827000,128.932007
102,636,286.609009,36.327000,194.235001
102,645,230.998001,23.552000,161.067993
102,677,297.292999,65.683998,178.117004
102,755,274.325989,74.908997,157.621994
102,757,278.114990,80.526001,176.264008
102,810,214.710007,33.851002,155.794998
102,856,225.253998,73.650002,176.110001
202,944,264.045990,71.128998,228.184006
202,977,213.024994,91.158997,298.710999
202,14,259.859985,0.620000,259.959015
202,15,248.210007,10.691000,236.628998
202,36,287.934998,51.223000,267.770996
202,68,212.826996,47.882999,227.828003
202,118,251.466995,19.337000,212.757996
202,179,212.102997,50.737999,227.507996
202,188,250.244003,92.824997,265.600006
202,236,214.662994,11.327000,268.440002
202,251,205.352005,31.197001,258.859985
202,293,248.574005,54.015999,219.412994
202,325,254.106003,66.858002,292.657013
202,380,270.924011,67.808998,224.169006
202,449,243.453003,64.931999,213.630005
202,452,291.556000,6.681000,273.773987
202,519,275.240997,0.561000,290.061005
202,524,235.492996,61.028999,214.561005
202,551,296.755005,41.787998,266.989014
202,555,267.125000,98.744003,218.656006
202,569,202.485992,22.202999,281.869995
202,595,279.929993,11.913000,248.307007
202,646,267.738007,52.077999,220.731003
202,730,274.886993,52.015999,275.459015
202,759,210.940994,55.536999,260.410004
202,786,244.761993,11.839000,295.579987
202,788,279.618988,22.899000,274.234985
202,792,241.746994,16.245001,251.744995
202,821,223.153000,68.391998,262.691010
202,854,284.243988,3.147000,243.690994
202,857,208.876999,68.463997,246.151993
202,893,217.636993,83.921997,213.569000
202,924,249.722000,14.877000,209.072998
202,933,275.269989,64.505997,229.789001
12,10,220.274994,174.966995,54.272999
12,18,210.264999,156.147003,15.991000
12,45,202.061005,187.634003,59.823002
12,56,226.651993,125.716003,31.252001
12,72,211.154007,120.592003,15.144000
12,114,244.662003,177.591995,81.763000
12,161,260.463989,110.875999,53.352001
12,167,221.261993,181.606995,23.854000
12,178,281.264008,129.102997,23.025000
12,277,259.641998,180.916000,69.050003
12,352,268.337006,196.130997,78.775002
12,369,276.207001,130.087006,87.513000
12,372,226.367004,165.673004,27.580999
12,383,298.720001,189.145004,54.141998
12,428,236.218994,165.576996,65.541000
12,433,206.916000,125.331001,61.949001
12,476,205.244003,142.417999,95.846001
12,581,292.709015,175.940002,56.678001
12,593,229.891998,124.599998,53.530998
12,614,279.501007,195.546005,8.391000
12,624,220.052002,119.302002,42.917999
12,680,246.925003,112.112999,40.604000
12,702,202.378998,149.977997,7.197000
12,703,297.425995,149.985001,63.858002
12,714,263.384003,135.789993,1.113000
12,784,220.768997,104.607002,78.028000
12,834,220.500000,160.802994,13.250000
12,853,290.708008,157.992004,96.234001
12,875,231.218994,112.445999,46.883999
12,947,269.830994,110.300003,48.730999
12,1013,240.378006,160.462006,13.464000
112,867,241.391998,142.483002,151.408997
112,887,292.652008,104.490997,153.682007
112,920,220.791000,169.362000,166.084000
112,969,280.221985,192.384003,116.255997
112,1000,200.641998,103.660004,189.242004
112,17,235.421997,107.015999,178.960999
112,27,203.154007,197.192001,196.072998
112,46,290.575012,134.707001,135.304001
112,70,214.255997,141.738007,177.123993
112,83,218.466995,102.686996,124.478996
112,137,223.981995,188.169006,123.639999
112,142,257.420990,152.425995,144.625000
112,171,256.777008,157.751007,191.570999
112,177,234.470001,181.304993,196.125000
112,202,280.502014,186.535004,114.739998
112,203,213.503006,149.531006,137.449997
112,208,234.171005,154.423996,190.485001
112,212,250.436996,180.337006,116.567001
112,220,206.287003,114.464996,169.841995
112,274,297.308990,114.624001,150.606995
112,310,260.716003,188.151993,159.867004
112,379,208.147995,196.925003,112.011002
112,431,295.476013,127.232002,103.168999
112,492,231.529999,160.871002,118.553001
112,497,204.936005,114.598999,163.233994
112,515,248.748993,179.722000,125.845001
112,516,236.666000,127.297997,180.154007
112,521,280.450989,178.854004,124.944000
112,553,270.184998,100.346001,146.886993
112,561,253.223999,143.188004,127.583000
112,570,299.723999,187.332001,126.877998
112,587,244.537003,140.970993,119.676003
112,598,291.378998,133.748001,195.936005
112,632,255.264008,140.341003,137.203995
112,648,209.634003,196.794006,152.608002
112,706,287.194000,161.839996,171.945999
112,765,255.895996,184.677994,118.481003
212,769,232.774002,188.320999,274.515991
212,771,228.052002,174.218994,207.188995
212,773,282.067993,106.752998,231.509003
212,803,271.859009,118.470001,247.214005
212,862,211.363998,169.557999,216.789993
212,881,204.768997,187.912003,270.479004
212,903,282.904999,130.022995,248.354004
212,914,299.502991,109.557999,282.687012
212,962,202.024002,182.326004,213.259003
212,0,268.902008,154.610001,288.049011
212,39,205.878006,156.888000,247.785995
212,41,264.542999,147.824005,221.675995
212,57,283.321991,174.585007,270.558990
212,98,245.341995,153.591003,242.182999
212,162,200.244995,136.285995,268.933014
212,255,239.901993,149.832993,275.096985
212,368,272.880005,110.846001,263.774994
212,370,235.742004,134.132996,273.996002
212,376,235.621994,110.249001,230.455994
212,391,218.876999,142.897995,209.729004
212,406,297.186005,101.828003,276.395996
212,455,231.735001,166.985001,254.436005
212,480,230.181000,181.792999,238.248001
212,490,223.408997,135.501007,266.973999
212,518,275.669006,114.074997,250.826996
212,536,210.274994,145.598007,268.983002
212,563,258.675995,124.531998,282.647003
212,591,218.757996,187.860992,278.071014
212,594,259.282013,193.751007,236.115997
212,603,295.622009,100.042999,253.929993
212,610,210.695999,163.598007,255.147003
212,616,235.123001,162.621002,256.574005
212,623,220.537003,104.021004,254.570999
212,653,228.567001,161.878998,259.854004
212,669,237.878006,134.447998,267.842010
212,670,250.783997,140.447998,207.065994
212,684,236.567001,182.751999,296.756012
212,708,273.522003,101.963997,283.729004
212,715,250.363007,156.563995,238.619995
212,733,288.559998,181.186005,273.429993
212,763,240.330002,162.339005,259.018005
22,910,272.921997,247.511002,76.139000
22,925,218.526993,227.445007,67.433998
22,993,268.126007,272.006989,9.070000
22,996,249.968994,282.971008,12.750000
22,1011,254.179993,226.005997,67.453003
22,1020,206.750000,202.695999,10.500000
22,22,214.229004,268.808014,92.591003
22,25,266.695007,249.623001,23.895000
22,37,251.662003,241.712997,13.851000
22,116,296.872986,258.229004,28.535000
22,127,209.082993,210.238007,19.976999
22,163,263.963013,267.141998,49.269001
22,192,213.143997,217.229996,36.394001
22,200,246.207001,286.112000,98.953003
22,207,295.358002,232.078003,10.942000
22,209,235.612000,263.010010,44.664001
22,231,273.373993,255.895996,13.228000
22,266,231.307007,201.615005,78.134003
22,281,229.856003,259.532990,58.240002
22,349,252.481003,240.091995,48.452999
22,354,265.226013,286.240997,11.757000
22,355,205.731995,287.338013,25.375999
22,359,241.294006,260.690002,10.336000
22,366,201.093002,281.557007,42.223000
22,371,262.851990,266.851990,79.413002
22,386,292.410004,248.093994,69.421997
22,387,253.735001,272.907013,54.362000
22,496,279.375000,239.337006,87.504997
22,527,203.031998,212.725006,45.655998
22,535,255.300003,212.768997,88.912003
22,543,231.311005,251.134003,66.620003
22,620,226.964005,274.295013,46.428001
22,673,280.670990,232.548996,8.933000
22,729,275.441986,231.259003,12.953000
22,795,281.005005,220.222000,80.296997
22,841,261.210999,237.584000,7.045000
22,855,216.916000,292.742004,2.630000
22,874,225.166000,245.375000,75.521004
122,870,294.653992,220.865005,130.895996
122,957,271.584015,206.776993,145.919006
122,964,253.656006,225.772003,172.871994
122,1018,201.121002,242.330994,149.582993
122,40,294.016998,264.890991,108.900002
122,66,205.863007,260.737000,119.097000
122,81,249.194000,207.039001,188.789001
122,96,261.480011,224.246994,123.610001
122,183,276.011993,222.985001,170.878998
122,197,226.348999,282.898010,140.022003
122,225,294.075012,214.817993,179.972000
122,226,267.398010,293.010986,195.179993
122,237,211.177994,210.253006,129.554993
122,245,206.787994,242.151993,188.764999
122,306,234.048004,255.987000,154.070999
122,320,260.678986,213.526001,145.550995
122,333,234.526993,209.121994,145.770996
122,344,246.723007,296.998993,171.574997
122,377,275.567993,297.359009,139.798004
122,399,276.115997,205.432999,151.695007
122,427,209.378998,212.610001,156.649002
122,447,270.015015,260.490997,187.188004
122,471,247.184998,215.479996,181.764999
122,498,249.061996,255.046005,199.653000
122,502,227.845993,280.381989,175.156006
122,568,249.908997,285.255005,136.570999
122,588,261.614014,295.453003,105.339996
122,625,235.473007,234.466995,121.087997
122,626,277.687988,252.197006,192.692001
122,635,221.768005,259.579010,111.710999
122,657,275.274994,209.229004,169.438995
122,748,265.472992,296.453003,144.807999
122,752,292.563995,214.917007,171.501999
122,808,238.729996,295.433014,141.363007
122,827,215.151993,221.009995,159.419006
122,850,217.214996,228.278000,180.438004
222,848,258.703003,252.175003,254.602005
222,861,283.946991,273.497009,277.259003
222,889,260.312012,203.393997,217.195999
222,912,278.457001,206.005005,219.955994
222,927,292.014008,272.795013,276.404999
222,936,210.552994,225.623001,218.014008
222,937,201.429993,274.904999,224.783997
222,954,229.401001,277.904999,218.197998
222,958,219.354004,209.867996,268.001007
222,980,243.929001,218.722000,298.028992
222,991,234.787994,266.928009,291.795990
222,1001,252.595001,251.904007,230.248001
222,1003,200.669998,297.455994,217.589005
222,12,272.678009,213.712997,292.414001
222,21,242.261993,296.316010,231.039001
222,43,201.158005,211.102997,265.177002
222,49,219.473007,206.962006,242.007004
222,55,293.023987,286.518005,229.701996
222,73,264.169006,211.257004,218.436005
222,94,259.220001,200.789993,287.096008
222,104,274.851990,251.181000,202.274002
222,210,250.785004,204.957001,241.509995
222,235,235.944000,200.546005,295.023010
222,239,265.796997,209.421997,218.789001
222,264,210.625000,281.906006,201.847000
222,269,260.753998,251.707001,299.141998
222,312,236.348999,274.606995,209.384003
222,323,250.291000,211.391006,227.044998
222,363,231.606995,224.082001,209.389008
222,367,217.386993,225.054001,236.725006
222,482,247.940994,207.167007,285.868011
222,504,216.087006,202.843002,269.415009
222,525,202.794998,220.220993,299.707001
222,533,252.699005,296.562012,211.313995
222,546,290.622986,257.657990,255.891006
222,573,211.156998,230.798004,250.901993
222,611,266.338989,214.145004,238.492004
222,617,217.350998,265.533997,214.223007
222,619,215.337006,273.100006,287.873993
222,722,239.179993,283.923004,205.380997
222,749,213.014008,265.227997,203.141998
222,751,213.845993,269.876007,252.082993
222,764,238.156998,292.445007,257.066986
222,767,299.276001,244.613998,213.216995
222,770,212.425003,280.859009,295.597992
